Sentence #,Word,POS,Tag
,Prepare,NNP,O
,to,TO,O
,cycle,NN,O
,the,DT,O
,circuit,NN,B-component
,breakers,NNS,I-component
,.,.,O
Sentence: 1658,Do,VBP,O
,the,DT,O
,steps,NNS,O
,that,DT,O
,follow,VBP,O
,.,.,O
Sentence: 1659,Make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,circuit,NN,B-component
,breakers,NNS,I-component
,are,VBP,O
,open,JJ,O
,for,IN,O
,a,DT,O
,minimum,NN,O
,of,IN,O
,10,CD,O
,seconds,NNS,O
,.,.,O
Sentence: 1660,Open,NNP,O
,this,DT,O
,circuit,NN,B-component
,breaker,NN,I-component
,and,CC,O
,install,VB,O
,safety,NN,O
,tag,NN,O
,.,.,O
Sentence: 1661,This,DT,O
,circuit,NN,B-component
,breaker,NN,I-component
,is,VBZ,O
,inoperative,JJ,O
,and,CC,O
,should,MD,O
,remain,VB,O
,open,JJ,O
,.,.,O
Sentence: 1662,Measure,NN,O
,the,DT,O
,time,NN,O
,.,.,O
Sentence: 1663,Remove,NNP,O
,the,DT,O
,safety,NN,O
,tags,NNS,O
,and,CC,O
,close,VB,O
,these,DT,O
,circuit,NN,B-component
,breakers,NNS,I-component
,.,.,O
Sentence: 1664,These,DT,O
,circuit,NN,B-component
,breakers,NNS,I-component
,are,VBP,O
,inoperative,JJ,O
,and,CC,O
,should,MD,O
,remain,VB,O
,open,JJ,O
,.,.,O
Sentence: 1665,If,IN,O
,the,DT,O
,APM,NNP,O
,WARN,NNP,O
,message,NN,O
,does,VBZ,O
,not,RB,O
,show,VB,O
,in,IN,O
,the,DT,O
,CDU,NNP,B-component
,scratchpad,NN,O
,",",",",O
,then,RB,O
,there,EX,O
,was,VBD,O
,an,DT,O
,intermittent,JJ,O
,fault,NN,O
,.,.,O
Sentence: 1666,If,IN,O
,the,DT,O
,APM,NNP,O
,WARN,NNP,O
,message,NN,O
,still,RB,O
,shows,VBZ,O
,in,IN,O
,the,DT,O
,CDU,NNP,B-component
,scratchpad,NN,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 1667,Do,VBP,O
,the,DT,O
,ACARS,NNP,O
,-,:,O
,Operational,NNP,O
,Test,NNP,O
,.,.,O
Sentence: 1668,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,.,.,O
Sentence: 1669,If,IN,O
,the,DT,O
,test,NN,O
,fails,VBZ,O
,",",",",O
,replace,VBP,O
,the,DT,O
,ACARS,NNP,O
,Communications,NNP,O
,Management,NNP,O
,Unit,NNP,O
,(,(,O
,CMU,NNP,O
,),),O
,1,CD,O
,",",",",O
,M,NNP,O
,2127,CD,O
,.,.,O
Sentence: 1670,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,.,.,O
Sentence: 1671,ACARS,NNP,O
,Communications,NNP,O
,Management,NNP,O
,Unit,NNP,O
,(,(,O
,CMU,NNP,O
,),),O
,Removal,NNP,O
,",",",",O
,ACARS,NNP,O
,Communications,NNP,O
,Management,NNP,O
,Unit,NNP,O
,(,(,O
,CMU,NNP,O
,),),O
,Installation,NN,O
,.,.,O
Sentence: 1672,If,IN,O
,the,DT,O
,test,NN,O
,passes,VBZ,O
,and,CC,O
,the,DT,O
,APM,NNP,O
,WARN,NNP,O
,message,NN,O
,still,RB,O
,shows,VBZ,O
,in,IN,O
,the,DT,O
,CDU,NNP,B-component
,scratchpad,NN,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 1673,Do,VBP,O
,this,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,wiring,NN,O
,between,IN,O
,the,DT,O
,CMU,NNP,O
,and,CC,O
,the,DT,O
,APM,NNP,O
,.,.,O
Sentence: 1674,Remove,NNP,O
,the,DT,O
,CMU,NNP,O
,.,.,O
Sentence: 1675,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,.,.,O
Sentence: 1676,ACARS,NNP,O
,Communications,NNP,O
,Management,NNP,O
,Unit,NNP,O
,(,(,O
,CMU,NNP,O
,),),O
,Removal,NNP,O
,.,.,O
Sentence: 1677,Remove,NNP,O
,the,DT,O
,APM,NNP,O
,.,.,O
Sentence: 1678,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,.,.,O
Sentence: 1679,ACARS,NNP,O
,Airplane,NNP,B-component
,Personality,NNP,O
,Module,NNP,O
,(,(,O
,APM,NNP,O
,),),O
,Removal,NNP,O
,.,.,O
Sentence: 1680,Use,NN,O
,the,DT,O
,table,NN,O
,that,WDT,O
,follows,VBZ,O
,to,TO,O
,do,VB,O
,continuity,NN,O
,checks,NNS,O
,between,IN,O
,the,DT,O
,pins,NNS,B-component
,of,IN,O
,the,DT,O
,APM,NNP,O
,(,(,O
,M,NNP,O
,2374,CD,O
,),),O
,connector,NN,B-component
,D,NNP,O
,11411,CD,O
,and,CC,O
,the,DT,O
,CMU,NNP,O
,(,(,O
,M,NNP,O
,2127,CD,O
,),),O
,connector,NN,B-component
,D,NNP,O
,10727,CD,O
,A,DT,O
,.,.,O
Sentence: 1681,Use,NN,O
,the,DT,O
,table,NN,O
,that,WDT,O
,follows,VBZ,O
,to,TO,O
,do,VB,O
,continuity,NN,O
,checks,NNS,O
,between,IN,O
,the,DT,O
,pins,NNS,B-component
,of,IN,O
,the,DT,O
,APM,NNP,O
,(,(,O
,M,NNP,O
,2502,CD,O
,),),O
,connector,NN,B-component
,D,NNP,O
,11813,CD,O
,and,CC,O
,the,DT,O
,CMU,NNP,O
,(,(,O
,M,NNP,O
,2127,CD,O
,),),O
,connector,NN,B-component
,D,NNP,O
,10727,CD,O
,A,DT,O
,.,.,O
Sentence: 1682,If,IN,O
,you,PRP,O
,find,VBP,O
,a,DT,O
,problem,NN,O
,with,IN,O
,the,DT,O
,wiring,NN,O
,",",",",O
,then,RB,O
,repair,NN,O
,it,PRP,O
,as,IN,O
,necessary,JJ,O
,.,.,O
Sentence: 1683,If,IN,O
,the,DT,O
,wiring,NN,O
,checks,NNS,O
,good,JJ,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 1684,Replace,NNP,O
,the,DT,O
,APM,NNP,O
,module,NN,O
,.,.,O
Sentence: 1685,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,.,.,O
Sentence: 1686,ACARS,NNP,O
,Airplane,NNP,B-component
,Personality,NNP,O
,Module,NNP,O
,(,(,O
,APM,NNP,O
,),),O
,Installation,NN,O
,.,.,O
Sentence: 1687,If,IN,O
,the,DT,O
,APM,NNP,O
,WARN,NNP,O
,fault,NN,O
,message,NN,O
,does,VBZ,O
,not,RB,O
,show,VB,O
,",",",",O
,then,RB,O
,you,PRP,O
,corrected,VBD,O
,the,DT,O
,fault,NN,O
,.,.,O
Sentence: 1688,The,DT,O
,ACARS,NNP,O
,pages,NNS,O
,on,IN,O
,the,DT,O
,Multifunction,NNP,O
,Control,NNP,B-component
,Display,NNP,I-component
,Unit,NNP,I-component
,(,(,O
,MCDU,NNP,O
,),),O
,scratch,NN,O
,pad,NN,O
,shows,VBZ,O
,the,DT,O
,message,NN,O
,APM,NNP,O
,HARDWARE,NNP,O
,FAULT,NNP,O
,in,IN,O
,these,DT,O
,conditions,NNS,O
,.,.,O
Sentence: 1689,The,DT,O
,CMU,NNP,O
,can,MD,O
,not,RB,O
,write,VB,O
,data,NNS,O
,to,TO,O
,the,DT,O
,Airplane,NNP,B-component
,Personality,NNP,O
,Module,NNP,O
,(,(,O
,APM,NNP,O
,),),O
,.,.,O
Sentence: 1690,The,DT,O
,values,NNS,O
,returned,VBD,O
,from,IN,O
,the,DT,O
,APM,NNP,O
,do,VBP,O
,not,RB,O
,match,VB,O
,the,DT,O
,values,NNS,O
,the,DT,O
,CMU,NNP,O
,attempted,VBD,O
,to,TO,O
,write,VB,O
,to,TO,O
,the,DT,O
,APM,NNP,O
,(,(,O
,corrupted,JJ,O
,),),O
,.,.,O
Sentence: 1691,These,DT,O
,are,VBP,O
,the,DT,O
,primary,JJ,O
,circuit,NN,B-component
,breakers,NNS,I-component
,related,VBN,O
,to,TO,O
,the,DT,O
,fault,NN,O
,.,.,O
Sentence: 1692,If,IN,O
,the,DT,O
,APM,NNP,O
,HARDWARE,NNP,O
,FAULT,NNP,O
,message,NN,O
,does,VBZ,O
,not,RB,O
,show,VB,O
,on,IN,O
,the,DT,O
,MCDU,NNP,O
,scratch,NN,O
,pad,NN,O
,",",",",O
,then,RB,O
,there,EX,O
,was,VBD,O
,an,DT,O
,intermittent,JJ,O
,problem,NN,O
,.,.,O
Sentence: 1693,If,IN,O
,the,DT,O
,APM,NNP,O
,HARDWARE,NNP,O
,FAULT,NNP,O
,message,NN,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,MCDU,NNP,O
,scratch,NN,O
,pad,NN,O
,",",",",O
,then,RB,O
,do,VBP,O
,the,DT,O
,Fault,NNP,O
,Isolation,NNP,O
,Procedure,NNP,O
,below,IN,O
,.,.,O
Sentence: 1694,Do,VBP,O
,this,DT,O
,wiring,NN,O
,check,NN,O
,(,(,O
,WDM,NNP,O
,23,CD,O
,-,:,O
,27,CD,O
,-,:,O
,39,CD,O
,),),O
,.,.,O
Sentence: 1695,Remove,NNP,O
,the,DT,O
,CMU,NNP,O
,1,CD,O
,",",",",O
,M,NNP,O
,2127,CD,O
,.,.,O
Sentence: 1696,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,:,:,O
,ACARS,NNP,O
,Communications,NNP,O
,Management,NNP,O
,Unit,NNP,O
,(,(,O
,CMU,NNP,O
,),),O
,Removal,NNP,O
,Remove,NNP,O
,the,DT,O
,APM,NNP,O
,.,.,O
Sentence: 1697,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,:,:,O
,ACARS,NNP,O
,Airplane,NNP,B-component
,Personality,NNP,O
,Module,NNP,O
,(,(,O
,APM,NNP,O
,),),O
,Removal,NNP,O
,",",",",O
,AMM,NNP,O
,TASK,NNP,O
,23,CD,O
,-,:,O
,27,CD,O
,-,:,O
,35,CD,O
,-,:,O
,020,CD,O
,-,:,O
,801,CD,O
,.,.,O
Sentence: 1698,Do,VBP,O
,a,DT,O
,wiring,NN,O
,check,NN,O
,as,IN,O
,followsIf,NN,O
,you,PRP,O
,find,VBP,O
,a,DT,O
,problem,NN,O
,with,IN,O
,the,DT,O
,wiring,NN,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 1699,Repair,NNP,O
,the,DT,O
,wiring,NN,O
,.,.,O
Sentence: 1700,Re-install,NNP,O
,the,DT,O
,CMU,NNP,O
,1,CD,O
,",",",",O
,M,NNP,O
,2127,CD,O
,.,.,O
Sentence: 1701,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,:,:,O
,ACARS,NNP,O
,Communications,NNP,O
,Management,NNP,O
,Unit,NNP,O
,(,(,O
,CMU,NNP,O
,),),O
,.,.,O
Sentence: 1702,Re-install,NNP,O
,the,DT,O
,APM,NNP,O
,.,.,O
Sentence: 1703,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,:,:,O
,ACARS,NNP,O
,Airplane,NNP,B-component
,Personality,NNP,O
,Module,NNP,O
,(,(,O
,APM,NNP,O
,),),O
,Installation,NN,O
,",",",",O
,AMM,NNP,O
,TASK,NNP,O
,23,CD,O
,-,:,O
,27,CD,O
,-,:,O
,35,CD,O
,-,:,O
,420,CD,O
,-,:,O
,801,CD,O
,.,.,O
Sentence: 1704,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 1705,If,IN,O
,you,PRP,O
,do,VBP,O
,not,RB,O
,find,VB,O
,a,DT,O
,problem,NN,O
,with,IN,O
,the,DT,O
,wiring,NN,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 1706,Re-install,NNP,O
,the,DT,O
,CMU,NNP,O
,1,CD,O
,",",",",O
,M,NNP,O
,2127,CD,O
,.,.,O
Sentence: 1707,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,:,:,O
,ACARS,NNP,O
,Communications,NNP,O
,Management,NNP,O
,Unit,NNP,O
,(,(,O
,CMU,NNP,O
,),),O
,.,.,O
Sentence: 1708,Install,NNP,O
,a,DT,O
,new,JJ,O
,APM,NNP,O
,.,.,O
Sentence: 1709,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,:,:,O
,ACARS,NNP,O
,Airplane,NNP,B-component
,Personality,NNP,O
,Module,NNP,O
,(,(,O
,APM,NNP,O
,),),O
,Installation,NN,O
,",",",",O
,AMM,NNP,O
,TASK,NNP,O
,23,CD,O
,-,:,O
,27,CD,O
,-,:,O
,35,CD,O
,-,:,O
,420,CD,O
,-,:,O
,801,CD,O
,.,.,O
Sentence: 1710,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 1711,Replace,NNP,O
,the,DT,O
,CMU,NNP,O
,1,CD,O
,",",",",O
,M,NNP,O
,2127,CD,O
,.,.,O
Sentence: 1712,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,:,:,O
,ACARS,NNP,O
,Communications,NNP,O
,Management,NNP,O
,Unit,NNP,O
,(,(,O
,CMU,NNP,O
,),),O
,Removal,NNP,O
,",",",",O
,ACARS,NNP,O
,Communications,NNP,O
,Management,NNP,O
,Unit,NNP,O
,(,(,O
,CMU,NNP,O
,),),O
,.,.,O
Sentence: 1713,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 1714,If,IN,O
,you,PRP,O
,replaced,VBD,O
,the,DT,O
,APM,NNP,O
,or,CC,O
,/,NN,O
,and,CC,O
,CMU,NNP,O
,",",",",O
,then,RB,O
,do,VBP,O
,the,DT,O
,ACARS,NNP,O
,Airplane,NNP,B-component
,Personality,NNP,O
,Module,NNP,O
,(,(,O
,APM,NNP,O
,),),O
,Software,NNP,O
,.,.,O
Sentence: 1715,If,IN,O
,the,DT,O
,APM,NNP,O
,HARDWARE,NNP,O
,FAULT,NNP,O
,message,NN,O
,does,VBZ,O
,not,RB,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,MCDU,NNP,O
,scratchpad,NN,O
,",",",",O
,then,RB,O
,you,PRP,O
,corrected,VBD,O
,the,DT,O
,problem,NN,O
,.,.,O
Sentence: 1716,If,IN,O
,the,DT,O
,APM,NNP,O
,HARDWARE,NNP,O
,FAULT,NNP,O
,message,NN,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,MCDU,NNP,O
,scratchpad,NN,O
,",",",",O
,then,RB,O
,continue,VB,O
,the,DT,O
,Fault,NNP,O
,Isolation,NNP,O
,Procedure,NNP,O
,at,IN,O
,the,DT,O
,subsequent,JJ,O
,step,NN,O
,.,.,O
Sentence: 1717,The,DT,O
,audio,JJ,B-component
,control,NN,O
,panel,NN,B-component
,does,VBZ,O
,not,RB,O
,operate,VB,O
,correctly,RB,O
,at,IN,O
,one,CD,O
,station,NN,O
,.,.,O
Sentence: 1718,The,DT,O
,other,JJ,O
,stations,NNS,O
,operate,VBP,O
,correctly,RB,O
,.,.,O
Sentence: 1719,These,DT,O
,are,VBP,O
,the,DT,O
,primary,JJ,O
,circuit,NN,B-component
,breakers,NNS,I-component
,related,VBN,O
,to,TO,O
,the,DT,O
,fault,NN,O
,.,.,O
Sentence: 1720,Do,VBP,O
,these,DT,O
,steps,NNS,O
,to,TO,O
,prepare,VB,O
,the,DT,O
,audio,JJ,B-component
,control,NN,O
,panel,NN,B-component
,for,IN,O
,initial,JJ,O
,evaluation,NN,O
,and,CC,O
,for,IN,O
,fault,NN,O
,isolation,NN,O
,.,.,O
Sentence: 1721,Visually,NNP,O
,examine,VB,O
,the,DT,O
,audio,JJ,B-component
,control,NN,O
,panel,NN,B-component
,.,.,O
Sentence: 1722,Identify,NNP,O
,the,DT,O
,light,JJ,B-component
,or,CC,O
,switch,VB,B-component
,that,WDT,O
,does,VBZ,O
,not,RB,O
,operate,VB,O
,correctly,RB,O
,.,.,O
Sentence: 1723,Replace,NNP,O
,the,DT,O
,affected,VBN,O
,Audio,NNP,B-component
,Control,NNP,O
,Panel,NNP,B-component
,(,(,O
,ACP,NNP,O
,),),O
,.,.,O
Sentence: 1724,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,.,.,O
Sentence: 1725,Audio,NNP,B-component
,Control,NNP,O
,Panel,NNP,B-component
,Removal,NNP,O
,",",",",O
,Audio,NNP,B-component
,Control,NNP,O
,Panel,NNP,B-component
,Installation,NN,O
,.,.,O
Sentence: 1726,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,.,.,O
Sentence: 1727,Audio,NNP,B-component
,Control,NNP,O
,Panel,NNP,B-component
,Removal,NNP,O
,",",",",O
,Audio,NNP,B-component
,Control,NNP,O
,Panel,NNP,B-component
,Installation,NN,O
,.,.,O
Sentence: 1728,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 1729,Do,VBP,O
,this,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,audio,JJ,B-component
,control,NN,O
,panel,NN,B-component
,.,.,O
Sentence: 1730,Operate,NNP,O
,the,DT,O
,light,JJ,B-component
,or,CC,O
,switch,VB,B-component
,that,WDT,O
,did,VBD,O
,not,RB,O
,operate,VB,O
,correctly,RB,O
,.,.,O
Sentence: 1731,If,IN,O
,the,DT,O
,light,JJ,B-component
,or,CC,O
,switch,VB,B-component
,now,RB,O
,operates,VBZ,O
,correctly,RB,O
,",",",",O
,then,RB,O
,you,PRP,O
,corrected,VBD,O
,the,DT,O
,fault,NN,O
,.,.,O
Sentence: 1732,This,DT,O
,task,NN,O
,is,VBZ,O
,for,IN,O
,the,DT,O
,GEN,NNP,O
,1,CD,O
,DRIVE,NNP,O
,Light,NNP,B-component
,",",",",O
,located,VBN,O
,on,IN,O
,the,DT,O
,P,NN,O
,5,CD,O
,-,:,O
,5,CD,O
,Panel,NNP,B-component
,.,.,O
Sentence: 1733,The,DT,O
,Amber,NNP,O
,DRIVE,NNP,O
,Light,NNP,B-component
,comes,VBZ,O
,ON,NNP,O
,when,WRB,O
,the,DT,O
,Generator,NNP,B-component
,Control,NNP,O
,Unit,NNP,O
,(,(,O
,GCU,NNP,O
,),),O
,1,CD,O
,detects,NNS,O
,one,CD,O
,of,IN,O
,these,DT,O
,conditions,NNS,O
,.,.,O
Sentence: 1734,The,DT,O
,Integrated,NNP,O
,Drive,NNP,O
,Generator,NNP,B-component
,(,(,O
,IDG,NNP,O
,),),O
,1,CD,O
,Oil,NNP,O
,Pressure,NN,O
,is,VBZ,O
,less,JJR,O
,than,IN,O
,the,DT,O
,operation,NN,O
,limit,NN,O
,.,.,O
Sentence: 1735,This,DT,O
,is,VBZ,O
,detected,VBN,O
,by,IN,O
,the,DT,O
,Low,NNP,O
,Oil,NNP,O
,Pressure,NN,B-component
,Switch,NNP,I-component
,in,IN,O
,the,DT,O
,IDG,NNP,O
,1,CD,O
,.,.,O
Sentence: 1736,There,EX,O
,is,VBZ,O
,an,DT,O
,under-frequency,JJ,O
,condition,NN,O
,while,IN,O
,the,DT,O
,engine,NN,B-component
,operates,VBZ,O
,.,.,O
Sentence: 1737,The,DT,O
,Amber,NNP,O
,DRIVE,NNP,O
,Light,NNP,B-component
,should,MD,O
,go,VB,O
,OFF,NNP,O
,after,IN,O
,the,DT,O
,engine,NN,B-component
,reaches,VBZ,O
,idle,JJ,O
,speed,NN,O
,.,.,O
Sentence: 1738,If,IN,O
,the,DT,O
,Amber,NNP,O
,DRIVE,NNP,O
,Light,NNP,B-component
,is,VBZ,O
,ON,NNP,O
,when,WRB,O
,the,DT,O
,engine,NN,B-component
,is,VBZ,O
,at,IN,O
,or,CC,O
,above,IN,O
,idle,JJ,O
,speed,NN,O
,",",",",O
,you,PRP,O
,must,MD,O
,push,VB,O
,the,DT,O
,DISCONNECT,NNP,O
,Switch,NNP,B-component
,to,TO,O
,prevent,VB,O
,damage,NN,O
,to,TO,O
,the,DT,O
,IDG,NNP,O
,.,.,O
Sentence: 1739,Do,VBP,O
,the,DT,O
,Generator,NNP,B-component
,Control,NNP,O
,Unit,NNP,O
,BITE,NNP,O
,Procedure,NNP,O
,",",",",O
,24,CD,O
,-,:,O
,21,CD,O
,TASK,NNP,O
,801,CD,O
,.,.,O
Sentence: 1740,If,IN,O
,fault,NN,O
,indications,NNS,O
,show,NN,O
,",",",",O
,do,VBP,O
,the,DT,O
,specified,VBN,O
,task,NN,O
,(,(,O
,s,VBZ,O
,),),O
,for,IN,O
,the,DT,O
,maintenance,NN,O
,message,NN,O
,(,(,O
,s,VBZ,O
,),),O
,",",",",O
,then,RB,O
,do,VBP,O
,the,DT,O
,Fault,NNP,O
,Isolation,NNP,O
,Procedure,NNP,O
,below,IN,O
,.,.,O
Sentence: 1741,If,IN,O
,no,DT,O
,fault,NN,O
,indications,NNS,O
,show,NN,O
,",",",",O
,then,RB,O
,do,VBP,O
,the,DT,O
,Fault,NNP,O
,Isolation,NNP,O
,Procedure,NNP,O
,below,IN,O
,.,.,O
Sentence: 1742,Do,VBP,O
,this,DT,O
,check,NN,O
,for,IN,O
,fuel,NN,O
,contamination,NN,O
,in,IN,O
,IDG,NNP,O
,Oil,NNP,O
,.,.,O
Sentence: 1743,Do,VBP,O
,a,DT,O
,check,NN,O
,for,IN,O
,fuel,NN,O
,odor,NN,O
,or,CC,O
,fuel,NN,O
,contamination,NN,O
,with,IN,O
,either,DT,O
,the,DT,O
,combustible,JJ,O
,gas,NN,O
,detector,NN,O
,unit,NN,O
,",",",",O
,STD-,NNP,O
,266,CD,O
,or,CC,O
,viscometer,NN,O
,",",",",O
,STD-,NNP,O
,13619,CD,O
,.,.,O
Sentence: 1744,If,IN,O
,you,PRP,O
,observe,VBP,O
,an,DT,O
,overfill,NN,O
,condition,NN,O
,and,CC,O
,there,EX,O
,is,VBZ,O
,fuel,NN,O
,in,IN,O
,the,DT,O
,oil,NN,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 1745,The,DT,O
,IDG,NNP,O
,Oil,NNP,O
,Cooler,NNP,B-component
,may,MD,O
,be,VB,O
,leaking,VBG,O
,fuel,NN,O
,into,IN,O
,the,DT,O
,Generator,NNP,B-component
,Oil,NNP,O
,Circuit,NNP,B-component
,.,.,O
Sentence: 1746,Replace,NNP,O
,the,DT,O
,IDG,NNP,O
,Oil,NNP,O
,Cooler,NNP,B-component
,.,.,O
Sentence: 1747,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,:,:,O
,IDG,NNP,O
,Oil,NNP,O
,Cooler,NNP,B-component
,Removal,NNP,O
,",",",",O
,IDG,NNP,O
,Oil,NNP,O
,Cooler,NNP,B-component
,Installation,NN,O
,.,.,O
Sentence: 1748,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 1749,Replace,NNP,O
,IDG,NNP,O
,1,CD,O
,.,.,O
Sentence: 1750,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,:,:,O
,Integrated,NNP,O
,Drive,NNP,O
,Generator,NNP,B-component
,(,(,O
,IDG,NNP,O
,),),O
,Removal,NNP,O
,",",",",O
,Integrated,NNP,O
,Drive,NNP,O
,Generator,NNP,B-component
,(,(,O
,IDG,NNP,O
,),),O
,Installation,NN,O
,.,.,O
Sentence: 1751,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 1752,If,IN,O
,you,PRP,O
,do,VBP,O
,not,RB,O
,observe,VB,O
,fuel,NN,O
,odor,NN,O
,or,CC,O
,fuel,NN,O
,contamination,NN,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 1753,If,IN,O
,the,DT,O
,IDG,NNP,O
,mounted,VBD,O
,to,TO,O
,an,DT,O
,engine,NN,B-component
,is,VBZ,O
,disconnected,VBN,O
,for,IN,O
,about,IN,O
,50,CD,O
,flight,NN,O
,hours,NNS,O
,",",",",O
,then,RB,O
,do,VBP,O
,this,DT,O
,step,NN,O
,.,.,O
Sentence: 1754,Replace,NNP,O
,IDG,NNP,O
,1,CD,O
,.,.,O
Sentence: 1755,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,:,:,O
,Integrated,NNP,O
,Drive,NNP,O
,Generator,NNP,B-component
,(,(,O
,IDG,NNP,O
,),),O
,Removal,NNP,O
,",",",",O
,Integrated,NNP,O
,Drive,NNP,O
,Generator,NNP,B-component
,(,(,O
,IDG,NNP,O
,),),O
,Installation,NN,O
,.,.,O
Sentence: 1756,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 1757,Do,VBP,O
,this,DT,O
,task,NN,O
,:,:,O
,IDG,NNP,O
,Differential,NNP,O
,Pressure,NN,O
,Indicator,NNP,B-component
,(,(,O
,DPI,NNP,O
,),),O
,Check,NNP,O
,.,.,O
Sentence: 1758,If,IN,O
,you,PRP,O
,replaced,VBD,O
,the,DT,O
,IDG,NNP,O
,and,CC,O
,the,DT,O
,operational,JJ,O
,test,NN,O
,for,IN,O
,the,DT,O
,IDG,NNP,O
,is,VBZ,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,you,PRP,O
,corrected,VBD,O
,the,DT,O
,problem,NN,O
,.,.,O
Sentence: 1759,If,IN,O
,the,DT,O
,IDG,NNP,O
,Differential,NNP,O
,Pressure,NN,O
,Indicator,NNP,B-component
,is,VBZ,O
,not,RB,O
,extended,VBN,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 1760,Do,VBP,O
,this,DT,O
,check,NN,O
,for,IN,O
,loss,NN,O
,of,IN,O
,IDG,NNP,O
,Oil,NNP,O
,.,.,O
Sentence: 1761,Visually,NNP,O
,examine,VB,O
,the,DT,O
,IDG,NNP,O
,and,CC,O
,the,DT,O
,External,NNP,O
,Cooling,NNP,O
,Circuit,NNP,B-component
,for,IN,O
,indications,NNS,O
,of,IN,O
,oil,NN,O
,leakage,NN,O
,.,.,O
Sentence: 1762,If,IN,O
,indications,NNS,O
,of,IN,O
,oil,NN,O
,leakage,NN,O
,are,VBP,O
,present,JJ,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 1763,Repair,NNP,O
,the,DT,O
,leaks,NNS,O
,.,.,O
Sentence: 1764,Replace,NNP,O
,IDG,NNP,O
,1,CD,O
,.,.,O
Sentence: 1765,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,:,:,O
,Integrated,NNP,O
,Drive,NNP,O
,Generator,NNP,B-component
,(,(,O
,IDG,NNP,O
,),),O
,Removal,NNP,O
,",",",",O
,Integrated,NNP,O
,Drive,NNP,O
